text_id	title	label
000002449.txt	NOTRE SOLUTION POUR REMETTRE SON CLAVIER EN MINUSCULE	1
000002450.txt	L’Élysée va choisir les menus des restaurants d’entreprises des rédactions	1
000002451.txt	Présidentielle 2022 : Benoît Hamon commence son entraînement dans un temple secret du Népal	1
000002452.txt	François Fillon annonce son ralliement à Emmanuel Macron	1
000002453.txt	Nicolas Dupont-Aignan retrouvé abandonné sur une aire d’autoroute	1
000002454.txt	Marine Le Pen échoue à obtenir son immunité présidentielle	1
000002455.txt	Live présidentielle second tour 2017	1
000002456.txt	Emmanuel Macron annonce que son Premier ministre sera François Hollande	1
000002457.txt	Emmanuel Macron obtient un stage d’observation de cinq ans à l’Elysée	1
000002458.txt	Naming – L’élection présidentielle sera rebaptisée “Présidentielle-Castorama”	1
000002459.txt	Horoscope du 9 mai 2017	1
000002460.txt	Manuel Valls aperçu en train d’escalader la façade de l’immeuble du siège d’En Marche !	1
000002461.txt	Pour ne pas prendre le risque de se tromper, Trump se dit prêt à bombarder la Corée du Nord et du Sud	1
000002462.txt	François Bayrou attend toujours son invitation à rejoindre le groupe WhatsApp du gouvernement	1
000002463.txt	Le RAID interpelle un homme qui prétendait voter socialiste aux prochaines législatives	1
000002464.txt	Son enfant oublie la fête des mères, elle « oublie » d’aller le chercher à l’école	1
000002465.txt	89% des hommes estiment avoir été plaqués suite à un commun accord	1
000002466.txt	#Sponsorisé Il économise 10 ans de psychanalyse en enlevant enfin son papier peint à fleurs	1
000002467.txt	#Sponsorisé « Promis, je termine la chambre du petit le week-end prochain » déclare cet homme dont le fils a 18 ans	1
000002468.txt	Tir de missile – L’ONU vote un durcissement du durcissement des sanctions envers la Corée du Nord	1
000002469.txt	C8 échoue à revendre son espace publicitaire sur Ebay	1
000002470.txt	Ce que l’on sait de l’attaque terroriste de Manchester	1
000002471.txt	Grâce à son million d’euros gagné au Loto, il s’offre 500 000 tickets de tombola	1
000002472.txt	5 choses que vous ignorez sur Édouard Philippe	1
000002473.txt	Horoscope du 15 mai 2017	1
000002474.txt	Emmanuel Macron pourrait garder le gouvernement de Manuel Valls sans Manuel Valls	1
000002475.txt	Les ministres du prochain gouvernement seront engagés en freelance	1
000002476.txt	Il voit toute sa vie défiler devant ses yeux après avoir été exposé à une chanson de Vianney	1
000002477.txt	Marine Le Pen : Il faut rediaboliser le Front national	1
000002478.txt	Horoscope du 22 mai 2017	1
000002479.txt	« Parle moi de toi », par cet homme sur le point de parler de lui	1
000002480.txt	Un homme découvre qu’il est encore pathétique même après avoir perdu du poids	1
000002481.txt	Sexualité des personnes âgées : on ne vous dira rien, c’est dégoûtant	1
000002482.txt	La menace physique n’augmenterait que de 13% la rapidité des démarches administratives	1
000002483.txt	Selon un sondage, un Français sur deux détesterait l’autre Français sur deux	1
000002484.txt	Vladimir Poutine critique la trop grande liberté de la presse en France « qui assassine les politiques »	1
000002485.txt	« Envolez-vous, vous êtes libres! »: Bernard Cazeneuve rend leur liberté à ses conseillers ministériels	1
000002486.txt	Horoscope du 20 février 2017	1
000002487.txt	L’Iran va exécuter le premier homme qui a vraiment fait quelque chose de mal	1
000002488.txt	La police stoppe une bagarre sur le parking d’un supermarché entre Vincent Bolloré,Patrick Drahi et Matthieu Pigasse	1
000002489.txt	Horoscope du 27 février 2017	1
000002490.txt	Ce qu’il fallait retenir de la cérémonie des Césars	1
000002491.txt	Bernard Cazeneuve interrompt son déjeuner pour se rendre au chevet de la vitrine cassée boulevard Barbès	1
000002492.txt	Nos conseils pour bien accueillir un chaton chez vous	1
000002493.txt	Des dizaines de nuggets s’échappent du salon de l’agriculture	1
000002494.txt	Notre entretien exclusif avec Bachar el-Assad	1
000002495.txt	Emmanuel Macron « Je ne partage pas les idées de Cthulhu mais je pense qu’il est nécessaire de parler avec lui »	1
000002496.txt	Travail : selon un sondage, un salarié sur deux « culpabilise de voler l’argent des actionnaires »	1
000002497.txt	Il s’est passé un truc à Pau	1
000002498.txt	Hamon et Mélenchon vont se rencontrer pour négocier la garde de Yannick Jadot	1
000002499.txt	Grippe aviaire : abattage préventif de tous les éleveurs de canards des Landes	1
000002500.txt	Ligue 1 : un penalty sera désormais accordé à Lyon dès le coup d’envoi des matchs	1
000002501.txt	Championnat du monde de ski : des médailles pour la France dans des disciplines dont nous n’avons pas retenu le nom	1
000002502.txt	CAN 2017 – Vincent Bolloré : «Bravo au Cameroun pour cette victoire, maintenant tout le monde se remet au travail»	1
000002503.txt	Marine Le Pen dans un état grave après s’être électrocutée en voulant créer son propre hologramme	1
000002504.txt	Penelope Fillon aurait touché 20.000 euros pour avoir rédigé les excuses de son mari	1
000002505.txt	Révocation de l’Obamacare : les amputés qui en ont bénéficié devront restituer leurs prothèses	1
000002506.txt	Ce qu’il fallait retenir de la conférence de presse des avocats de François Fillon	1
000002507.txt	Écoles de Commerce : une appli permet aux étudiants de suivre en temps réel l’augmentation des frais de scolarité	1
000002508.txt	La victime du meurtre était comme par hasard « quelqu’un d’exceptionnel »	1
000002509.txt	Candidats « du système », « anti-système », « hors-système »… Le Système répond enfin. Notre entretien exclusif	1
000002510.txt	Emmanuel Macron tente de rattraper l’aigle qui lui a arraché des mains son programme électoral	1
000002511.txt	Un scientifique découvre pourquoi les nourrissons arrivent à parler dans les faire-part	1
000002512.txt	« Pénélope Gate  » : Quelle stratégie pour François Fillon ?	1
000002513.txt	Selon les enquêteurs, aucune preuve de l’existence de François Fillon n’a pu être retrouvée	1
000002514.txt	Emmanuel Macron oublie son programme électoral à la caisse d’un supermarché	1
000002515.txt	Ce qu’il fallait retenir de la conférence de presse de François Fillon	1
000002516.txt	Horoscope du 6 février 2017	1
000002517.txt	L’hologramme de Jean-Luc Mélenchon échappe à tout contrôle et sème la terreur dans Paris	1
000002518.txt	À Lyon, Macron évoque le Général de Gaulle et Sangoku, le guerrier légendaire	1
000002519.txt	Pour éradiquer le trafic de drogue, Nicolas Dupont-Aignan veut « raser la ville de Sevran »	1
000002520.txt	Des blessés après que le conducteur du bus de la campagne d’Emmanuel Macron a confondu sa droite avec sa gauche	1
000002521.txt	Facebook : Il partage un article d’astrophysique auquel il ne comprend rien	1
000002522.txt	François Bayrou sur son rapprochement avec Macron : « c’est mon devoir en tant que futur Premier ministre »	1
000002523.txt	Adoption du CETA par le Parlement européen, que contient l’accord libre-échange UE-Canada ?	1
000002524.txt	Crédits ECTS : les jeunes partis en Syrie pourront désormais bénéficier d’une équivalence	1
000002525.txt	10 millions de nouveaux supporters du PSG comptabilisés sur les réseaux sociaux en moins de 24 heures	1
000002526.txt	Marine Le Pen propose d’entourer la France d’un mur payé par l’Algérie	1
000002527.txt	Horoscope du 13 février 2017	1
000002528.txt	Ce qu’il fallait retenir du Grand Journal	1
000002529.txt	6 choses à savoir avant PSG-Barcelone	1
000002530.txt	Nos astuces pour une Saint-Valentin réussie	1
000002531.txt	Biathlon – Martin Fourcade s’impose en traînant un panneau publicitaire lumineux exigé par son sponsor	1
000002532.txt	Il utilise enfin le préservatif qu’il gardait depuis vingt ans « toujours sur lui au cas où »	1
000002533.txt	Grèce : à nouveau dans le rouge, Alexis Tsipras contraint de demander un coup de pouce à ses parents	1
000002534.txt	Emmanuel Macron se rend à Babylone à la recherche d’un artefact contenant les plans de son programme	1
000002535.txt	Après un selfie ayant mal tourné, Thomas Pesquet à la dérive à 5km de la station spatiale internationale	1
000002536.txt	Patrick Balkany se dit déçu par « les sommes ridicules » dissimulées au fisc par son fils	1
000002537.txt	Il perd tous ses amis après avoir sombré dans l’acroyoga	1
000002538.txt	L’Élysée soupçonné d’organiser des combats clandestins de pauvres	1
000002539.txt	Chasse : 6 astuces pour différencier un promeneur d’un sanglier de 300 kilos	1
000002540.txt	Le CSA veut limiter à deux par journaliste les biographies d’Emmanuel Macron	1
000002541.txt	Nous avons demandé à des gens si nous pouvions les découper à la tronçonneuse,vous ne devinerez jamais leur réaction	1
000002542.txt	Nicolas Sarkozy met un terme à sa carrière de personnage principal de Mediapart	1
000002543.txt	Horoscope du 20 novembre 2017	1
000002544.txt	Malgré son 2 en géographie au BAC, il se lance dans la traversée de l’Allemagne à la voile	1
000002545.txt	Horoscope du 27 novembre 2017	1
000002546.txt	Ce que va changer pour vous le mariage de Meghan Markle et du Prince Harry	1
000002547.txt	Un coffret cadeau pour un « séjour gastronomique » sait qu’il ne sera jamais utilisé	1
000002548.txt	Test : Can you feel the love tonight ?	1
000002549.txt	Ouagadougou : Emmanuel Macron appelle le président burkinabé en pleine nuit pour un problème de plomberie	1
000002550.txt	Messe de Brétigny : le Sang du Christ était en réalité un Pinot Noir	1
000002551.txt	L’ONU menace la Birmanie de sanctions si elle ne procède pas au génocide des Rohingyas avec plus de discrétion	1
000002552.txt	Rugby : la France obtient le droit de perdre la Coupe du monde à domicile en 2023	1
000002553.txt	Polémique Incroyable Talent : le chanteur reconnaît aussi avoir joué sa chanson en play-back	1
000002554.txt	5 citations sur le bonheur facturées 3000 euros par des coachs de vie	1
000002555.txt	Sauvée in extremis d’un incendie, une femme a le culot de demander qu’on sauve aussi son bébé	1
000002556.txt	Aucune information importante détectée dans le message vocal laissé par vos parents	1
000002557.txt	Sa vie bascule quand il réalise qu’il aura 50 ans à la fin du second quinquennat de Macron	1
000002558.txt	Des mois après son passage aux Antilles, l’ouragan José raconte sa traversée du désert	1
000002559.txt	Ses amis cools absents, il est contraint de boire des verres avec des amis de second choix	1
000002560.txt	Mali – L’armée française démantèle plusieurs écoles de djembé	1
000002561.txt	5 tisanes pour vous détendre après un homicide volontaire	1
000002562.txt	Vénus sera visible après-demain entre 22h et minuit et personne n’en a rien à foutre	1
000002563.txt	Déçu par la fin de son épisode de Peppa Pig, il se venge sur une tranche de jambon Herta	1
000002564.txt	Les Parisiens domiciliés à Bordeaux demandent la protection de l’ONU	1
000002565.txt	Que devient Laurent Ruquier ?	1
000002566.txt	Bahamas : Les évadés fiscaux se plaignent du très grand nombre de chômeurs qui y viennent grâce à leurs allocations	1
000002567.txt	L’aéroport de Notre-Dame-des-Landes finalement remplacé par une centrale nucléaire	1
000002568.txt	Texas : le 357 Magnum offert dans chaque Happy Meal relance le débat sur les armes à feu	1
000002569.txt	Renaud prépare un album de reprises de reprises de ses propres chansons	1
000002570.txt	États-Unis : Le M&M’s vert obtient le statut de légume vert	1
000002571.txt	5 choses à savoir sur la nouvelle Encyclopédie du Gorafi qui sort aujourd’hui	1
000002572.txt	Evra va être remplacé par Ryu de Street Fighter lors de la prochaine mise à jour de FIFA18	1
000002573.txt	Le Gorafi présente ses excuses après avoir effacé accidentellement des dossiers des Paradise Papers où il était cité	1
000002574.txt	horoscope du 6 novembre 2017	1
000002575.txt	La nouvelle police du quotidien saluera les jeunes par leur prénom avant de les embarquer	1
000002576.txt	Alain Finkielkraut : « L’écriture inclusive a aussi été créée pour noyer le poisson de l’Islam »	1
000002577.txt	Géopolitique : La Pologne envahie par Jeremy après un double 6 à Risk	1
000002578.txt	Vallée de Dana : les druides ont décidé de mener le combat	1
000002579.txt	Benzema : « Deschamps m’appelle parfois la nuit, rigole, et raccroche »	1
000002580.txt	Selon une étude, boire du Coca-Cola serait excellent pour la santé du PDG de Coca-Cola	1
000002581.txt	L’homme qui affirmait que se faire licencier était « la meilleure chose qui pouvait lui arriver » n’a toujours pas retrouvé de travail	1
000002582.txt	horoscope du 13 novembre 2017	1
000002583.txt	Arrivé à la fin de son visa, l’acteur qui jouait E.T va être rapatrié vers sa planète d’origine	1
000002584.txt	En vacances à Marrakech, Teddy Riner en profite pour remporter son 10ème titre mondial	1
000002585.txt	Lunel : personne pour l’accueillir à son retour du jihad	1
000002586.txt	Pierre Moscovici veut établir une liste noire de tous les paradis fiscaux déjà connus depuis trente ans	1
000002587.txt	Italie : plusieurs magasins IKEA vandalisés après l’élimination par la Suède	1
000002588.txt	Il devient le premier homme à suivre la recette indiquée au dos de son paquet de riz	1
000002589.txt	Al-Baghdadi aurait fui Rakka et travaillerait incognito au Auchan de Villeneuve d’Ascq	1
000002590.txt	Assassinat de JFK : le rôle trouble de Patrick Juvet	1
000002591.txt	Les Parisiens n’ayant pas de tatouage « JO 2024 » ne pourront plus circuler dans Paris	1
000002592.txt	« Vous n’aurez pas ma haine ! » par un homme ayant subi un nouveau retard de train	1
000002593.txt	Christine Angot ne peut pas vous laisser dire ça	1
000002594.txt	Paris – Le lobby automobile réclame la mise en place d’une journée sans vélo	1
000002595.txt	Pour faire taire les critiques, la ministre de la Santé s’injectera les 11 vaccins en direct chez Laurent Ruquier	1
000002596.txt	Un Syrien découvre que sa mutuelle ne couvre pas les explosions d’hôpital	1
000002597.txt	Christine Angot	1
000002598.txt	Nouvelle polémique après que Emmanuel Macron a déclaré « Oh et puis merde vous me faites tous chier bordel »	1
000002599.txt	Il met un peu de piment dans sa vie en achetant une nouvelle marque de pesto	1
000002600.txt	Horoscope du 2 octobre 2017	1
000002601.txt	Il arrête la drogue et sombre dans l’école	1
000002602.txt	Raquel Garrido : « Agressions en Catalogne alors que le PSG a acheté Neymar au Barça : cherchez l’erreur.»	1
000002603.txt	La petite souris agresse un enfant qui ne perd pas ses dents de lait assez rapidement	1
000002604.txt	Après la Catalogne, Deauville proclame son indépendance avec Paris	1
000002605.txt	Elise Lucet appelée en renfort par la BAC de Bondy afin de faire parler un suspect	1
000002606.txt	Desigual va lancer une ligne de vêtements pour humain	1
000002607.txt	#Sponso Après avoir vu “Stranger Things”, 89% des Américains veulent jeter Donald Trump dans l’Upside Down	1
000002608.txt	« Tidim tidim poum poum tchic paf ! » par Michel Jonasz	1
000002609.txt	Football – La tribune visiteurs du Parc des Princes renommée tribune Hatem Ben Arfa	1
000002610.txt	Le miracle de la nature n’était en fait qu’une créature pleine de sang et de larmes	1
000002611.txt	Emmanuel Macron : « J’ai voulu parler à tous les Français les plus riches sans exception »	1
000002612.txt	Horoscope du 16 octobre 2017	1
000002613.txt	Il achète des légumes tout en sachant qu’il ne les mangera jamais	1
000002614.txt	Ce qu’il fallait retenir de l’interview d’Emmanuel Macron hier soir à la télévision	1
000002615.txt	Un lycéen brillant termine sa copie par « en fait ça dépend »	1
000002616.txt	7 proverbes de sagesse chinoise que nous n’avons pas su traduire	1
000002617.txt	Courbevoie – Les corps éventrés et découpés en morceaux de 12 cabillauds retrouvés dans un congélateur	1
000002618.txt	Il est fasciné par un récepteur-émetteur qui ne peut pas se connecter à Internet	1
000002619.txt	50 ans de la mort du Che : Emmanuel Macron rend hommage à celui qui a inspiré son livre Révolution	1
000002620.txt	SVT : un film sur la reproduction des élites diffusé par erreur dans une classe de quatrième	1
000002621.txt	Un poisson rouge totalement impatient de visiter le reste de son bocal	1
000002622.txt	« Génération Cantat » annule précipitamment son projet d’album	1
000002623.txt	Plusieurs comiques américains accusés d’avoir encouragé Tomer Sisley à devenir « humoriste »	1
000002624.txt	Mario accusé d’avoir surfacturé une intervention de sauvetage de la princesse Peach	1
000002625.txt	Une étude révèle que l’ami le moins important marche toujours derrière tout le monde	1
000002626.txt	Plusieurs passants importunés par Christophe Castaner alors qu’ils disaient du mal d’Emmanuel Macron	1
000002627.txt	Horoscope du 9 octobre 2017	1
000002628.txt	En visite dans une maison de retraite, Laurent Wauquiez s’en prend violemment aux « assistés »	1
000002629.txt	Dijon: un drone diffusant le rire de Michel Boujenah sème la panique dans le centre-ville	1
000002630.txt	Nouvel échec de transformation en Super Guerrier pour Théo, 9 ans et demi	1
000002631.txt	Grâce au changement d’heure, un insomniaque reste éveillé une heure de plus	1
000002632.txt	Horoscope du 30 octobre 2017	1
000002633.txt	L’homme qui apportait les croissants au bureau lundi battu en popularité par celui qui apporte des pains au chocolat	1
000002634.txt	Un père affirme à son enfant qu’il aime le moins qu’il n’a pas d’enfant préféré	1
000002635.txt	Sur le point d’emménager avec sa copine, il fait des adieux déchirants à ses figurines Dragon Ball Z	1
000002636.txt	Crowdfunding : Des internautes récoltent 200 000 € pour demander à Grégoire d’arrêter la musique	1
000002637.txt	9 signes qui prouvent que vous êtes un sacré zigoto	1
000002638.txt	Après l’Unesco, Les États-Unis quittent l’Amérique du Nord	1
000002639.txt	90% des Français ne sont « pas convaincus »	1
000002640.txt	#Sponso Elle choque en sortant avec un ordinateur de 20 ans de moins qu’elle	1
000002641.txt	Horoscope du 23 octobre 2017	1
000002642.txt	Kim Jong-un : “On peut rêver de détruire l’occident et être une personne sensible à la fois”	1
000002643.txt	« Waouh super ton nouveau canapé, il fait clic-clac ? » par ce type qui va s’incruster six mois chez vous	1
000002644.txt	Emmaüs va organiser une collecte d’arguments pertinents pour les détracteurs d’Anne Hidalgo	1
000002645.txt	Après une rude journée de travail, le président de Monsanto se détend avec un bon «Roundup on the rocks»	1
000002646.txt	Disparition du doyen des papillons à l’âge de 3 jours	1
000002647.txt	Un mec qui passait par là envisage de se présenter à la présidence du PS	1
000002648.txt	Le chantier d’agrandissement de l’enfer confié à l’entreprise Lafarge	1
000002649.txt	Baccalauréat – L’Éducation nationale crée une mention « bof »	1
000002650.txt	Horoscope du 3 juillet 2017	1
000002651.txt	Pour les citoyens lambda, une version de l’allocution de Macron à Versailles sera disponible en pensée binaire	1
000002652.txt	Les retards de la SNCF changent de nom et s’appellent désormais des « Oui-contretemps »	1
000002653.txt	L’enfant qui voulait changer le monde travaille maintenant chez Castorama	1
000002654.txt	Ils vont à la plage pour profiter du réchauffement climatique en famille	1
000002655.txt	Un bébé sur le point de se rendre compte que ses parents lui lisent toujours la même histoire pour s’endormir	1
000002656.txt	Valls poste une annonce dans les toilettes de l’Assemblée nationale pour lancer un groupe parlementaire secret	1
000002657.txt	Le concert de Nolwenn Leroy gâché par l’arrivée de Nolwenn Leroy	1
000002658.txt	Tour de France : grâce à la chute de tous ses concurrents, un Français remporte une étape	1
000002659.txt	Greenpeace annonce l’extinction du thon à l’huile dans le Pacifique Nord	1
000002660.txt	Marseille : un couple expulsé d’un camping pour avoir pris un apéro sans pastis	1
000002661.txt	Un astronaute de la Nasa recalé au permis fusée après avoir raté son rangement en bataille derrière un astéroïde	1
000002662.txt	Un explorateur parvient à faire le tour de l’égo de Nicolas Bedos en moins de quatre-vingts jours	1
000002663.txt	Un Parisien en vacances détruit accidentellement la dune du Pilat en passant l’aspirateur	1
000002664.txt	Faute de moyens, l’infanterie française s’entraînera désormais au Laser Game de Villeneuve-d’Ascq	1
000002665.txt	Parc aquatique animalier : un dauphin ne supporte pas les conditions de vie des stagiaires	1
000002666.txt	Une caserne militaire réveillée par Donald Trump qui jouait avec un tank	1
000002667.txt	TEST : Vous êtes un kebab. Arriverez-vous à être délicieux et écœurant à la fois ?	1
000002668.txt	Paranormal – Le fantôme de François Bayrou aperçu dans les couloirs de Matignon	1
000002669.txt	Le major du bac avec 21,24 de moyenne plaque tout pour devenir rasta blanc	1
000002670.txt	Wimbledon / Jo-Wilfried Tsonga : « J’ignorais qu’on n’avait droit qu’à un seul rebond »	1
000002671.txt	Un homme politique accomplit par inadvertance une de ses promesses datant des années 80	1
000002672.txt	Pluie de météorites : Spectacle dans le ciel demain soir avant la destruction totale de la Terre	1
000002673.txt	Horoscope du 17 juillet 2017	1
000002674.txt	Gaël Monfils réalise le Grand Chelem grande frite-Coca géant-Maxi Burger dans un McDonald’s du sud de Londres	1
000002675.txt	Éducation nationale : faute de moyens, les élèves devront s’auto-disséquer en cours de SVT	1
000002676.txt	Danse avec les stars Corée du Nord: Kim Jong-un reçoit un 20 de Kim Jong-un pour sa performance sur «Kim Jong-un»	1
000002677.txt	Horoscope du 10 juillet 2017	1
000002678.txt	Arthur, 3 ans, ne se sent pas prêt à avoir des parents	1
000002679.txt	Deux inconnus se découvrent une passion mutuelle pour la météo de demain	1
000002680.txt	Élysée : David Guetta pressenti pour trouver la nouvelle mélodie de La Marseillaise	1
000002681.txt	Pour GQ, Vladimir Poutine dévoile sa collection de manteaux en peau de journalistes	1
000002682.txt	Malgré ses bonnes notes au bac, on lui refuse la chance d’échouer à l’université	1
000002683.txt	Emmanuel Macron punit l’armée en forçant les fanfares à jouer du Vianney	1
000002684.txt	Les réfugiés devront avoir un bon niveau en français et jouer correctement un medley de Daft Punk à la trompette	1
000002685.txt	Le CSA autorise TF1 à couper ses diffusions d’alerte-enlèvement avec de la pub	1
000002686.txt	Il donne son sang sans savoir qu’il servira à sauver un connard	1
000002687.txt	La ministre de la Santé annonce un douzième vaccin pour protéger les enfants contre les onze autres	1
000002688.txt	5 articles du code civil qui vous iraient bien en tatouage	1
000002689.txt	Grâce au Guide du Routard, il vit l’expérience unique que des millions de gens ont vécue avant lui	1
000002690.txt	Il laisse un avis positif sur la page Facebook de la SNCF	1
000002691.txt	Neymar au PSG – Le joueur déclare se laisser deux ou trois ans pour réfléchir	1
000002692.txt	Le prêtre à l’enterrement donne un discours sur un homme en train de brûler en enfer	1
000002693.txt	Horoscope du 31 juillet 2017	1
000002694.txt	Les députés Insoumis continuent la provocation en s’affichant cravate nouée sur le front	1
000002695.txt	PDG, il ne sait toujours pas ce qu’il veut faire dans la vie	1
000002696.txt	Un milliardaire texan rachète le PS pour 1€ symbolique	1
000002697.txt	Éric Zemmour à la recherche d’un nouveau corps qui irait avec ses convictions de mâle dominant	1
000002698.txt	Football/PSG : Hatem Ben Arfa écarté du groupe de joueurs écartés de l’équipe	1
000002699.txt	Jean-Vincent Placé invente l’Air Ministère	1
000002700.txt	Horoscope du 24 juillet 2017	1
000002701.txt	Sur l’ISS, toujours aucune nouvelle de l’astronaute qui était “parti faire un tour”	1
000002702.txt	Le démêlage d’écouteurs devient une discipline olympique	1
000002703.txt	Cannes : la victime a été tuée à la saucisse et au marteau	1
000002704.txt	Tour de France : Christopher Froome doublé à la dernière seconde par un livreur Deliveroo	1
000002705.txt	Vannes – Il ne sait pas ce qu’il a	1
000002706.txt	Après la baisse des APL, Emmanuel Macron veut supprimer le Big Mac gratuit de la carte étudiante	1
000002707.txt	Metz : Les glaçons de son jus d’ananas fondent à l’instar de ses rêves et de ses espoirs	1
000002708.txt	Qualifications / Coupe du Monde : le Luxembourg tenu en échec par la France	1
000002709.txt	Judo : En manque d’inspiration, Teddy Riner remporte une nouvelle fois un banal titre de champion du monde	1
000002710.txt	Horoscope du 4 septembre 2017	1
000002711.txt	« Germinal » reste le livre préféré des lycéens pour rouler un bon gros joint	1
000002712.txt	Terrorisme – Des dizaines de bouteilles de gaz découvertes dans une station-service	1
000002713.txt	6 moyens mnémotechniques de se souvenir du code 53B12	1
000002714.txt	Coupe budgétaire : Mario remplacé par Piotr, un plombier polonais moins cher	1
000002715.txt	Laurent Wauquiez : « En République, la pratique de la capoeira doit rester dans le domaine du privé »	1
000002716.txt	Horoscope du 18 septembre 2017	1
000002717.txt	Journées du Patrimoine – Les visiteurs de l’Élysée déçus de ne plus pouvoir gifler François Hollande	1
000002718.txt	Un panda peine toujours à comprendre ce qui l’a amené à se faire emprisonner sans explications	1
000002719.txt	CouscousGate – Florian Philippot apparaît dans un costume en Jambon de Bayonne pour réaffirmer son patriotisme	1
000002720.txt	Florian Philippot recueilli sur une aire d’autoroute par Nicolas Dupont-Aignan	1
000002721.txt	Bayer sort un médicament pour soigner les maladies créées par les précédents	1
000002722.txt	Horoscope du 11 septembre 2017	1
000002723.txt	Ils adoptent un enfant Pakistanais et privent un enfant occidental d’un beau jean H&M	1
000002724.txt	Saint-Martin : « Irma a causé moins de dégâts que la gauche au pouvoir », déclare Eric Ciotti	1
000002725.txt	Vous êtes une belle voiture de sport achetée par un quinquagénaire.Pourrez-vous lui redonner confiance en son pénis?	1
000002726.txt	L’émir du Qatar engage Usain Bolt pour 150 millions d’euros pour courir à sa place à la salle de sport	1
000002727.txt	Faute de soutien, Manuel Valls retire sa candidature pour la présidence du conseil syndical de son immeuble	1
000002728.txt	#Sponso Twitter : le burger 280 aurait joué un rôle décisif dans le doublement des caractères	1
000002729.txt	Espionner ses voisins reste l’activité préférée des seniors	1
000002730.txt	Football – L’OM diffusera des matchs du PSG pour attirer plus de public dans son stade	1
000002731.txt	Il rédige un magnifique édito qui n’attend plus qu’un nouvel attentat pour être publié	1
000002732.txt	Un héritier de Liliane Bettencourt se dit «profondément attristé» par sa mort dans une lettre rédigée il y a 13 ans	1
000002733.txt	PSG : Neymar envoie Cavani dans la forêt porter un mystérieux « petit pot de beurre à sa mère-grand »	1
000002734.txt	Le public de Quotidien gêné par la tension sexuelle entre Martin Weill et lui-même	1
000002735.txt	En pleine nuit, Marine Le Pen découvre Louis Aliot mangeant un tajine	1
000002736.txt	Sous la pression, le MEDEF retire son slogan «Chômeurs, regarder la télé toute la journée n’est pas un travail!»	1
000002737.txt	François Ruffin surpris en train de se flageller après avoir eu des pulsions pour l’iPhone X	1
000002738.txt	Donald Trump propose de remplacer Kim Jong-Un « par un autre Chinois »	1
000002739.txt	Un nouvel astéroïde passe à côté de la Terre comme un imbécile	1
000002740.txt	81% des Français affirment ne pas être ici pour rigoler	1
000002741.txt	Provence : plusieurs cigales se prélassent sur leur tronc d’arbre en écoutant le bruit des humains	1
000002742.txt	Enfants turbulents : peut-on réellement en prendre un pour taper sur l’autre ?	1
000002743.txt	Paris : Anne Hidalgo annonce la piétonisation du périphérique	1
000002744.txt	Ça y est, cette fois, il ne vous reste vraiment plus de liquide vaisselle	1
000002745.txt	IRMA – Macron débloque 2 millions pour les Français obligés d’annuler leurs vacances dans les Antilles	1
000002746.txt	ONPC – Yann Moix autorisé à lancer des aliments avariés sur les invités	1
000002747.txt	Transport – Il passe tout son voyage sans profiter de sa place près du hublot	1
000002748.txt	JO 2024 : Anne Hidalgo annonce la création d’un parc naturiste dans le futur village olympique	1
000002749.txt	Ce qu’il fallait retenir de la visite d’Emmanuel Macron à Saint-Martin, par Christophe Castaner	1
000002750.txt	«Tu reviens dans combien de temps ?» par ce colocataire sur le point de se masturber	1
000002751.txt	Emmanuel Macron déçu par l’aérodynamisme de son avion confectionné avec la page 252 du code du travail	1
000002752.txt	SPA – Un berger allemand adopte un beauf de 32 ans	1
000002753.txt	Des extraterrestres élisent la Terre comme site potentiel pour l’enfouissement de leurs déchets nucléaires	1
000002754.txt	Horoscope du 25 septembre 2017	1
000002755.txt	L’Etat Islamique revendique l’explosion d’une ampoule dans une cafétéria de Fréjus	1
000002756.txt	Epinal : Cette fois-ci c’est juré, c’est la dernière fois qu’il se masturbe	1
000002757.txt	Neymar se trompe et signe accidentellement au Paris FC	1
000002758.txt	Neymar se blesse en faisant ses premiers pas sur la pelouse du Parc et sera indisponible six mois à un an	1
000002759.txt	Westeros : le cours de l’obsidienne dégringole après la découverte de grands gisements à Peyredragon	1
000002760.txt	Étude : “Juger les gens en maillot sur la plage” reste l’activité préférée des Français en vacances	1
000002761.txt	« Bonjour, vous auriez un Cacolac ? » par cet homme qui vient de terminer son Balisto	1
000002762.txt	Il recherche sa propre opinion sur Google afin de pouvoir la confirmer	1
000002763.txt	Macron en chute libre dans les sondages après avoir été touché par François Hollande lors d’un dîner	1
000002764.txt	#Sponso Aveugle mais pas sourd, Daredevil unit les Defenders contre «Despacito»	1
000002765.txt	Votre adversaire sur Fifa Online affirme avoir couché avec votre mère	1
000002766.txt	7 conseils pour arriver à prononcer le mot « Spritz » au bout de son troisième verre	1
000002767.txt	Souillé quotidiennement, un chêne médite sa vengeance depuis cinquante ans	1
000002768.txt	Le Parti socialiste à la recherche d’un studio ou T1 bis pour son futur siège sur Paris	1
000002769.txt	Horoscope du 16 août 2017	1
000002770.txt	La commission interministérielle accepte enfin de reconnaître à Christine Boutin le statut de catastrophe naturelle	1
000002771.txt	Havas remporte le contrat publicitaire pour le retour sur Terre de Jésus	1
000002772.txt	Il part trois mois en Australie car « la connexion au Wi-Fi est super bonne là-bas »	1
000002773.txt	L’homme qui avait réussi à faire sourire une caissière fera l’ouverture du festival de Montreux	1
